
Time: 18.74317   Pressure: 985.92000  Temperature: 11.44000    Humidity: 60.80679  UV: 27.00000    UVI: 1.12696     Ambient Light: 15859.00000  Lux: 12691.20000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.05803    UVB: 0.10000   O3 Gas: 0.61802    O3 Reference: 1.62805    O3 Temperature: 1.15604    
Time: 19.52923   Pressure: 985.88000  Temperature: 11.42000    Humidity: 61.01279  UV: 29.00000    UVI: 1.21043     Ambient Light: 15889.00000  Lux: 12705.60000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06203    UVB: 0.10200   O3 Gas: 0.59002    O3 Reference: 1.62605    O3 Temperature: 1.15204    
Time: 20.31574   Pressure: 985.95000  Temperature: 11.41000    Humidity: 60.93649  UV: 29.00000    UVI: 1.21043     Ambient Light: 15961.00000  Lux: 12768.80000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06003    UVB: 0.10000   O3 Gas: 0.57802    O3 Reference: 1.62605    O3 Temperature: 1.14603    
Time: 21.10386   Pressure: 986.00000  Temperature: 11.37000    Humidity: 60.60080  UV: 29.00000    UVI: 1.21043     Ambient Light: 15961.00000  Lux: 12768.80000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06403    UVB: 0.10200   O3 Gas: 0.72602    O3 Reference: 1.62805    O3 Temperature: 1.15404    
Time: 21.89015   Pressure: 985.96000  Temperature: 11.36000    Humidity: 60.35666  UV: 29.00000    UVI: 1.21043     Ambient Light: 15961.00000  Lux: 12718.40000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06203    UVB: 0.10200   O3 Gas: 0.70002    O3 Reference: 1.62205    O3 Temperature: 1.14603    
Time: 22.67660   Pressure: 985.96000  Temperature: 11.36000    Humidity: 60.26511  UV: 27.00000    UVI: 1.12696     Ambient Light: 15721.00000  Lux: 12575.20000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06203    UVB: 0.10200   O3 Gas: 0.50402    O3 Reference: 1.61805    O3 Temperature: 1.13803    
Time: 23.46532   Pressure: 985.96000  Temperature: 11.37000    Humidity: 60.12778  UV: 27.00000    UVI: 1.21043     Ambient Light: 15702.00000  Lux: 12557.60000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06203    UVB: 0.10000   O3 Gas: 0.74202    O3 Reference: 1.62405    O3 Temperature: 1.13803    
Time: 24.25177   Pressure: 985.96000  Temperature: 11.36000    Humidity: 59.96756  UV: 27.00000    UVI: 1.21043     Ambient Light: 15637.00000  Lux: 12502.40000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06403    UVB: 0.10000   O3 Gas: 0.70602    O3 Reference: 1.62205    O3 Temperature: 1.15404    
Time: 25.03802   Pressure: 985.94000  Temperature: 11.35000    Humidity: 59.88364  UV: 27.00000    UVI: 1.12696     Ambient Light: 15598.00000  Lux: 12480.00000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06403    UVB: 0.10000   O3 Gas: 0.73802    O3 Reference: 1.62005    O3 Temperature: 1.15404    
Time: 25.82469   Pressure: 985.94000  Temperature: 11.36000    Humidity: 59.95230  UV: 29.00000    UVI: 1.21043     Ambient Light: 15624.00000  Lux: 12502.40000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06403    UVB: 0.10000   O3 Gas: 0.66602    O3 Reference: 1.62805    O3 Temperature: 1.14603    
Time: 26.61282   Pressure: 985.94000  Temperature: 11.36000    Humidity: 59.90652  UV: 27.00000    UVI: 1.21043     Ambient Light: 15639.00000  Lux: 12508.00000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06203    UVB: 0.10000   O3 Gas: 0.69402    O3 Reference: 1.62605    O3 Temperature: 1.15404    
Time: 27.39897   Pressure: 986.03000  Temperature: 11.34000    Humidity: 59.92941  UV: 27.00000    UVI: 1.12696     Ambient Light: 15632.00000  Lux: 12508.00000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06403    UVB: 0.10000   O3 Gas: 0.74002    O3 Reference: 1.62405    O3 Temperature: 1.16004    
Time: 28.18505   Pressure: 986.01000  Temperature: 11.34000    Humidity: 60.02097  UV: 27.00000    UVI: 1.12696     Ambient Light: 15582.00000  Lux: 12462.40000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06603    UVB: 0.09400   O3 Gas: 0.62002    O3 Reference: 1.61605    O3 Temperature: 1.14403    
Time: 28.96659   Pressure: 986.03000  Temperature: 11.34000    Humidity: 60.20407  UV: 27.00000    UVI: 1.21043     Ambient Light: 15575.00000  Lux: 12463.20000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06603    UVB: 0.09800   O3 Gas: 0.90603    O3 Reference: 1.62005    O3 Temperature: 1.14603    
Time: 29.74648   Pressure: 985.94000  Temperature: 11.36000    Humidity: 60.44821  UV: 27.00000    UVI: 1.12696     Ambient Light: 15647.00000  Lux: 12513.60000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06603    UVB: 0.10000   O3 Gas: 0.63602    O3 Reference: 1.62005    O3 Temperature: 1.14003    
